index,chembl_id,smiles,ic50,mw
860,CHEMBL3934295,COc1cccc2c1C=[N+](c1ccc(I)cc1)CC2.[Br-],58100,444.11
861,CHEMBL4064920,CN(C)c1ccc(/C=C/c2cc(N3CCOCC3)c3ccccc3[n+]2C)cc1.[I-],3600,501.41
862,CHEMBL3116291,O=[N+]([O-])c1ccc2c(c1)c(OCc1cccc3ccccc13)nn2CCN1CCCC1,4500,416.48
863,CHEMBL4796846,O=[N+]([O-])c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,1363,311.38
864,CHEMBL4278434,CCN(CC)CCOc1cccc(/C=C2\COc3ccccc3C2=O)c1,10300,351.45
865,CHEMBL4285759,Cc1cccc2c1ccc1c3c(c(=O)oc(=O)c12)[C@@H](C)CO3,7823,294.31
866,CHEMBL4085671,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCN(C)C,25900,368.48
867,CHEMBL4068340,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN1CCCCC1,4780,394.52
868,CHEMBL3237540,Cc1ccccc1OCc1nn2c(-c3ccncc3)nnc2s1,51340,323.38
869,CHEMBL4467620,Oc1ccccc1/C=N/C1CCN(Cc2ccccc2)CC1,16000,294.4
870,CHEMBL4587156,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,3500,364.41
871,CHEMBL4875660,COc1ccc(OC)c(CN2CCC(c3cc4ccccc4o3)CC2)c1,35470,351.45
872,CHEMBL4476861,O=C(c1cccc2ccccc12)n1nc(OCCCN2CCCC2)c2ccccc21,0.15,399.49
873,CHEMBL4444822,Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,340,534.92
874,CHEMBL4207876,CCN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccc(O)cc2)cc1,2030,374.48
875,CHEMBL4475391,COc1ccc2nc3c(c(NCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c2c1)CCCC3.Cl.Cl,520,558.55
876,CHEMBL3765569,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccc([N+](=O)[O-])cc12,14070,369.3
877,CHEMBL4638682,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccc(C)cc1,28000,449.5
878,CHEMBL4747710,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCCCC2)cc1OC,12600,346.43
879,CHEMBL1626455,CNc1nc(NCc2ccccc2)c2ccccc2n1,18800,264.33
880,CHEMBL4096024,CCC(C)(C)NCC(O)c1cc(OC(=O)N(C)C)cc(OC(=O)N(C)C)c1.Cl,7.28,417.93
881,CHEMBL2425407,O=C(NNC=C1C(=O)NC(=S)NC1=O)Nc1ccccc1,3310,305.32
882,CHEMBL4745688,CCCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC1CCN(CC2CCN(C)CC2)CC1,6600,481.73
883,CHEMBL4468856,Cc1cccc2c1C(=O)C1=C3CCCN3CCC1O2,39000,255.32
884,CHEMBL4539963,O=C(c1ccccc1Cl)n1nc(OCCCN2CCCCC2)c2ccccc21,70,397.91
885,CHEMBL4461027,O=C(c1cccc2ccccc12)n1nc(OCCN2CCCCC2)c2ccccc21,0.26,399.49
886,CHEMBL4792289,C#CCN1CCC(COC(=O)Nc2ccc(C(C)C)cc2)CC1,24300,314.43
887,CHEMBL3628056,O=C(NCCc1c[nH]c2ccccc12)c1cc[n+](Cc2ccccc2F)cc1.[Br-],4100,454.34
888,CHEMBL3822790,COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4ccc(C)cc4)CC3)c2c1,1060,419.57
889,CHEMBL4760122,Cn1c(=O)sc2cc(NC(=O)CCCCN3CCC(c4ccccc4)CC3)ccc21,2560,423.58
890,CHEMBL3889812,COc1cccc2c1C=[N+](c1ccccc1Br)CC2.[Br-],27200,397.11
891,CHEMBL1348834,Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,4000,314.86
892,CHEMBL4093947,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,1300,479.62
893,CHEMBL484848,Cc1cccc2c1C(=O)[C@@H]1[C@H]3CCCN3CC[C@H]1O2,35000,257.33
894,CHEMBL4446441,c1ccc(CN2CCC(Cn3cc(CSc4nc5ccccc5[nH]4)nn3)CC2)cc1,65,418.57
895,CHEMBL4467345,N[C@@H](CCCCn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,970,460.63
896,CHEMBL4858061,Cl.Nc1c2c(nc3ccc(Br)cc13)CCC2,16900,299.6
897,CHEMBL4848417,Cl.Nc1c2c(nc3ccc(F)cc13)CCCC2,751,252.72
898,CHEMBL4563523,O=C(c1cccc(F)c1F)n1nc(OCCN2CCCC2)c2ccccc21,11000,371.39
899,CHEMBL4525824,O=C(c1cccc(Cl)c1Cl)n1nc(OCCN2CCCC2)c2ccccc21,230,404.3
900,CHEMBL4467037,O=C(c1c(F)ccc(F)c1F)n1nc(OCCN2CCCCC2)c2ccccc21,9400,403.4
901,CHEMBL4470556,COc1ccc(CC(=O)n2nc(OCCN3CCCC3)c3ccccc32)cc1,9000,379.46
902,CHEMBL3586608,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1.Cl,9300,451.95
903,CHEMBL4217666,C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,81.5,312.37
904,CHEMBL4066209,CCOC(=O)C1=C(c2ccccc2)Oc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3,40950,471.51
905,CHEMBL4797677,CCCCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-],3240,529.52
906,CHEMBL4282414,Cn1cc(C(=O)NCCC2CCN(Cc3ccccc3)CC2)c2ccccc21,670,375.52
907,CHEMBL4854713,Cl.Nc1c2c(nc3ccc(F)cc13)CCC2,1910,238.69
908,CHEMBL4873501,Cc1cccc2nc3c(c(N)c12)CCCC3.Cl,495,248.76
909,CHEMBL4093408,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCN(C)C,23280,340.42
910,CHEMBL4094761,CCOC(=O)/C=C/c1ccc(OCCCCCCN2CCCCC2)c(OC)c1,41760,389.54
911,CHEMBL4800260,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4)CC3)cc1)C2.[Cl-],430,505.06
912,CHEMBL4578377,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO[N+](=O)[O-])c4)CC3)cc2oc1=O,800,496.56
913,CHEMBL4850590,COc1ccc2nc3c(c(N)c2c1)C1CC(C)=CC(C3)C1.Cl,3760,316.83
914,CHEMBL4089082,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN[C@@H]2N3)cc1,1,351.45
915,CHEMBL171048,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc([N+](=O)[O-])cc3)CC1)C2,85800,424.5
916,CHEMBL3891369,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ncccc3C)CC1)C2,49200,394.51
917,CHEMBL3928343,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)n3)CC1)C2,38900,398.48
918,CHEMBL3939604,CCN(C)C(=O)Oc1cccc(C(=O)/C=C/c2ccc(OC)cc2)c1,3930,339.39
919,CHEMBL3951968,CCN(C)C(=O)Oc1cccc(/C=C/C(=O)c2cccc(O)c2)c1,2870,325.36
920,CHEMBL4541558,Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,140,548.95
921,CHEMBL4101886,c1ccc(CNc2c3c(nc4ccccc24)CCCC3)nc1,70,289.38
922,CHEMBL4099598,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccccc3nc12,8400,409.41
923,CHEMBL4217212,COc1ccc(CC(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1O,1290,390.48
924,CHEMBL4785769,Clc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,1184,298.82
925,CHEMBL4793341,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,82,350.38
926,CHEMBL5200557,O=C(NCc1ccccc1)c1cccc(NC(=O)c2cccs2)c1,31340,336.42
927,CHEMBL5173939,CN(C)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2cccs2)c1,0.75,393.51
928,CHEMBL4784748,COc1cccc(-[n+]2ccc3cccc(OC)c3c2)c1.[Br-],98300,346.22
929,CHEMBL5172647,COc1cc2nc3c(c(N4CCOCC4)c2cc1OC)CCCC3,767,328.41
930,CHEMBL5197518,COc1cc(/C=C/c2nnc(-c3ccc(OC(F)(F)F)cc3)o2)ccc1O,210,378.31
931,CHEMBL4445553,O=C(c1cccc(Cl)c1Cl)n1nc(OCCN2CCCCC2)c2ccccc21,600,418.32
932,CHEMBL4863754,COc1ccc(CN2CCC(c3cc4ccccc4o3)CC2)cc1OC,64595,351.45
933,CHEMBL4105088,CCCNc1nc(NCc2ccccc2)c2ccccc2n1,14400,292.39
934,CHEMBL4166349,CCN(C)C(=O)Oc1cccc(CCNC(=O)CCCCC2CCSS2)c1,340,410.61
935,CHEMBL4162892,CCN(C)C(=O)Oc1cccc(CNC(=O)c2cc(=O)c3ccccc3o2)c1,650,380.4
936,CHEMBL3338949,c1cncc(-c2nnc3sc(-c4ccc[nH]4)nn23)c1,13700,268.31
937,CHEMBL3338947,Cc1occc1-c1nn2c(-c3cccnc3)nnc2s1,58600,283.32
938,CHEMBL4207101,O=C(CNCc1cc(F)cc(F)c1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2.35,384.39
939,CHEMBL4440283,COc1cc(/C=N/C2CCN(Cc3ccccc3)CC2)cc(OC)c1OC,11000,368.48
940,CHEMBL3236082,COc1cc(NC(=O)/C=C/c2cccc(OC(C)=O)c2)cc(OC)c1OC,1250,371.39
941,CHEMBL4800467,CCN(C)C(=O)OCC1CCN(C2Cc3ccccc3C2)CC1,4460,316.44
942,CHEMBL4776765,O=c1ccoc2ccc(OCCCCN3CCCCC3)cc12,87500,301.39
943,CHEMBL3356529,COc1ccc2nc3c(c(NCCCNC4=CC(=O)c5ccccc5C4=O)c2c1)CCCC3,635,441.53
944,CHEMBL3356539,COc1ccc2nc3c(c(NCCCNC4=CC(=O)c5c(O)cccc5C4=O)c2c1)CCCC3,329,457.53
945,CHEMBL4786368,COc1cccc2cc[n+](-c3ccccc3Cl)cc12.[Br-],67200,350.64
946,CHEMBL3335021,CC(c1cc(O)c2c(c1)oc(=O)c1ccccc12)N(C)C.Cl,4200,319.79
947,CHEMBL3335050,CN(CCCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,18900,391.51
948,CHEMBL3927363,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)c3)CC1)C2,26700,397.49
949,CHEMBL4784649,COc1cccc2cc[n+](-c3cccc(C)c3)cc12.[Br-],30600,330.23
950,CHEMBL284237,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,16000,221.3
951,CHEMBL601410,[Br-].[Br-].c1ccc2c(c1)ccc[n+]2CCCCCC[n+]1cccc2ccccc21,5000,502.29
952,CHEMBL1761999,C(=C\C[n+]1cccc2ccccc21)\C[n+]1cccc2ccccc21.[Cl-].[Cl-],800,383.32
953,CHEMBL1762001,[Br-].[Br-].c1cc(C[n+]2cccc3ccccc32)cc(C[n+]2cccc3ccccc32)c1,20000,522.28
954,CHEMBL1410004,c1ccc2c(CN3CCN(Cc4c[nH]c5ccccc45)CC3)c[nH]c2c1,987,344.46
955,CHEMBL3237782,c1ccc2c(C3=Nn4c(nnc4-c4ccncc4)SC3)cccc2c1,52760,343.42
956,CHEMBL4781081,O=C(Nc1ccccc1)OCC1CCN(Cc2ccccc2)CC1,555,324.42
957,CHEMBL4793387,O=C(Nc1ccccc1)OCC1CCN(C2Cc3ccccc3C2)CC1,1433,350.46
958,CHEMBL4788813,O=C(Nc1ccccc1)OCC1CCCN(Cc2ccccc2)C1,520,324.42
959,CHEMBL3986155,COc1cccc2c1C=[N+](c1ccc(Br)cc1)CC2.[Br-],20700,397.11
960,CHEMBL3973603,COc1cccc2c1C=[N+](c1cccc(C)c1)CC2.[Br-],35900,332.24
961,CHEMBL4447514,Oc1ccccc1CNC1CCN(Cc2ccccc2)CC1,14000,296.41
962,CHEMBL3335054,O=c1oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,14600,446.59
963,CHEMBL3335055,COc1cccc(CN2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,23400,476.62
964,CHEMBL3335062,CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,14900,373.45
965,CHEMBL3930499,CCCc1n[nH]c2c1C(c1ccc(C)cc1)c1c(nc3c(c1N)CSCC3)O2,73,392.53
966,CHEMBL3764762,Cc1c(Cl)c(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12,1680,426.94
967,CHEMBL3765293,O=c1cc(Cl)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1,2930,412.92
968,CHEMBL4065799,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN(C)C,20020,354.45
969,CHEMBL4176974,CCN(C)C(=O)Oc1cccc(NC(=O)c2cc(=O)c3ccccc3o2)c1,507,366.37
970,CHEMBL4097374,COc1ccc(CNc2nc(NC3CC3)nc3ccccc23)cc1OC,29800,350.42
971,CHEMBL4060562,COCCN(CC1CCCN(Cc2ccccc2)C1)C(=O)c1ccc2ccccc2c1,230,416.57
972,CHEMBL4068039,CNCCN(CC1CCCN(C2Cc3ccccc3C2)C1)C(=O)c1ccc2ccccc2c1.Cl.Cl,18,514.54
973,CHEMBL4064846,CCN(CC)CCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,11460,368.48
974,CHEMBL4164310,Nc1c2c(nc3c1C(c1cccc([N+](=O)[O-])c1)NC(=S)N3)CCCC2,2680,355.42
975,CHEMBL4440392,c1ccc(CN2CCC(Cn3cc(CNc4ncnc5ccccc45)nn3)CC2)cc1,2950,413.53
976,CHEMBL4780232,Oc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)c(O)c1,3285,296.37
977,CHEMBL5208032,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2ccc3c(c2)OCO3)nc1,48400,478.46
978,CHEMBL3918754,C#CCN1CCC(CN(CCCOC)S(=O)(=O)c2ccc3ccccc3c2)CC1,281,414.57
979,CHEMBL4874576,Cc1ccc2nc3c(c(N)c2c1)CCC3.Cl,23700,234.73
980,CHEMBL4872783,COc1ccc2nc3c(c(N)c2c1)CCCC3.Cl,17600,264.76
981,CHEMBL5205279,CCC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,8080,346.5
982,CHEMBL5185065,COc1cccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc([N+](=O)[O-])cc3)cn2)c1,2590,464.48
983,CHEMBL5204734,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2ccccc2)nc1,6080,434.45
984,CHEMBL5174709,CCC(c1ccc(O)c(OC)c1)c1ccc(OC)cc1O,2250,288.34
985,CHEMBL5202267,O=C(COc1ccccc1C(F)(F)F)NCC1CCN(Cc2ccccc2)CC1,1020,406.45
986,CHEMBL4740081,CCN(CC)C(=O)Oc1ccc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)cc1OC,10600,451.57
987,CHEMBL5219232,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21.C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21,4100,544.7
988,CHEMBL4845734,Cc1ccc2c(N)c3c(nc2c1)CCCCC3.Cl,1000,262.78
989,CHEMBL4790416,C#CCOc1ccc(-c2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(N)n2)cc1,660,430.51
990,CHEMBL1411769,Clc1ccc2c(c1)Nc1ccccc1S2,19200,233.72
991,CHEMBL5190530,Cc1ccc2nc3c(c(NCCO)c2c1)CCCC3,840,256.35
992,CHEMBL206642,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCO[C@@H]2O3)cc1,27,353.42
993,CHEMBL4861913,Cc1ccc2nc3c(c(N)c2c1)CCCCC3.Cl,10600,262.78
994,CHEMBL4857870,Cl.Nc1c2c(nc3c(Br)cc(Br)cc13)CCCC2,32000,392.52
995,CHEMBL4294752,CN(C)CCN(CC1CCCN(C2Cc3ccccc3C2)C1)C(=O)c1ccc(O)cc1,1794.2,421.59
996,CHEMBL4173608,CCN(C)C(=O)Oc1cccc(CCNC(=O)c2cc(=O)c3ccccc3o2)c1,511,394.43
997,CHEMBL204895,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1O2,6,263.29
998,CHEMBL4870994,COc1ccccc1CNC[C@H](O)[C@H](Cc1ccccc1)NC(=O)C(c1ccccc1)c1ccccc1,540,494.64
999,CHEMBL4284235,Cc1ccc(NC(=O)c2coc3ccc(/C=C/C(=O)OCCN(C)C)cc3c2=O)cc1,7420,420.47
1000,CHEMBL5186796,COc1ccc(C(=O)Cc2ncc(C(=O)N3CCN(Cc4ccccc4)CC3)cn2)cc1,5700,430.51
1001,CHEMBL4755117,Oc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,2365,280.37
1002,CHEMBL4761542,FC(F)(F)c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,968,334.38
1003,CHEMBL4861608,Cl.Nc1c2c(nc3ccc(Cl)cc13)CCCCC2,10300,283.2
1004,CHEMBL5199425,COc1ccc(C(=O)Cc2ncc(C(=O)Nc3ccncc3)cn2)cc1,31400,348.36
1005,CHEMBL3942074,COc1cccc2c1C=[N+](c1ccccc1F)CC2.[Br-],75000,336.2
1006,CHEMBL4857554,Cl.Nc1c2c(nc3ccc(Cl)cc13)CCC2,6880,255.15
1007,CHEMBL4091683,CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,15300,336.44
1008,CHEMBL5194732,O=C(CCN1CCOCC1)Nc1n[nH]c2ncccc12,473,275.31
1009,CHEMBL5199187,Cc1ccc2nc3c(c(NCCN4CCOCC4)c2c1)CCCC3,3127,325.46
1010,CHEMBL4174650,CCN(C)C(=O)Oc1cccc(NC(=O)CCCCC2CCSS2)c1,356,382.55
1011,CHEMBL5209013,O=C(COc1ccccc1C(F)(F)F)NCCN1CCN(Cc2ccccc2)CC1,503,421.46
1012,CHEMBL5175950,O=C(COc1ccc(Cl)cc1)NCC1CCN(Cc2ccccc2)CC1,5610,372.9
1013,CHEMBL4786091,CCN(C)C(=O)OC1CCCN(C2Cc3ccccc3C2)C1,9690,302.42
1014,CHEMBL4867284,Cl.Nc1c2c(nc3ccc(Br)cc13)CCCCC2,15100,327.65
1015,CHEMBL5207120,O=C(COc1ccc(Cl)cc1[N+](=O)[O-])NCC1CCN(Cc2ccccc2)CC1,4700,417.89
1016,CHEMBL5185039,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2cccs2)c1,0.35,421.57
1017,CHEMBL5079347,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)N1CCCCC1)[C@H]1CN2Cc2cc3c(cc21)OCO3,1730,412.49
1018,CHEMBL4792310,CCN(C)C(=O)OCC1CCCN(C2Cc3ccccc3C2)C1,9390,316.45
1019,CHEMBL3902620,CCN(C)C(=O)Oc1ccc(C(=O)/C=C/c2ccc(OC)cc2)cc1,7360,339.39
1020,CHEMBL3980820,CN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccc(O)cc2)c1,2190,311.34
1021,CHEMBL3642041,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5ccccc35)CCCC4)cc12,4.28,485.59
1022,CHEMBL4538398,COc1ccc2nc3c(c(NCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c2c1)CCCC3.Cl.Cl,480,530.5
1023,CHEMBL4557745,CCOc1ccc2[nH]c(SCc3cn(CC4CCN(Cc5ccccc5)CC4)nn3)nc2c1,1910,462.62
1024,CHEMBL4796696,COc1cc2c(cc1O)CCC(C)(CCN)O2,23200,237.3
1025,CHEMBL5077099,N#Cc1cccc(NC(=O)Cn2c(-c3nonc3N)nc3ccccc32)c1,250,359.35
1026,CHEMBL4782422,O=C(Nc1ccccc1)OC1CCCN(C2Cc3ccccc3C2)C1,64.5,336.44
1027,CHEMBL4785240,CCN(C)C(=O)OC1CCN(C2Cc3ccccc3C2)CC1,40800,302.42
1028,CHEMBL5190569,COc1cc(/C=C/c2nnc(-c3ccc(C(F)(F)F)cc3)o2)ccc1O,255,362.31
1029,CHEMBL4174269,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cc(N)c4ccccc4n3)CC1)C2,6540,445.56
1030,CHEMBL354848,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(C)cc3)CC1)C2,43800,393.53
1031,CHEMBL3889713,COC(=O)c1cccc(CN2CCC(CC3Cc4cc(OC)c(OC)cc4C3=O)CC2)n1,25400,438.52
1032,CHEMBL4788638,COc1cccc2cc[n+](-c3c(F)cccc3F)cc12.[Br-],48400,352.18
1033,CHEMBL4791061,COc1cccc2cc[n+](-c3ccc(I)cc3F)cc12.[Br-],89800,460.08
1034,CHEMBL4792483,CCN(C)C(=O)OCC1CCCN(Cc2ccccc2)C1,7230,290.41
1035,CHEMBL1201092,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,1439,400.43
1036,CHEMBL4876686,Cl.Nc1c2c(nc3ccc(Cl)cc13)CCCC2,6720,269.17
1037,CHEMBL4854565,Cl.Nc1c2c(nc3c(Cl)cc(Cl)cc13)CCCC2,14800,303.62
1038,CHEMBL4872815,Cl.Nc1c2c(nc3c(Cl)cc(Cl)cc13)CCCCC2,23800,317.65
1039,CHEMBL4859128,Cc1cccc2nc3c(c(N)c12)CCC3.Cl,471,234.73
1040,CHEMBL4856125,Cc1cccc2nc3c(c(N)c12)CCCCC3.Cl,107,262.78
1041,CHEMBL5174262,CCN(CC)Cc1ccccc1CNC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1,5.29,433.53
1042,CHEMBL5185696,CCN(CC)Cc1ccccc1CNC(=O)c1cc(NC(=O)c2ccc(F)cc2)cc([N+](=O)[O-])c1,1.04,478.52
1043,CHEMBL5220219,C#CCN1CCC(CCc2cccc(OC(=O)Nc3ccccc3)c2)CC1,4400,362.47
1044,CHEMBL4538834,Cl.c1ccc(CCCCN2CCCc3[nH]c4ccccc4c3C2)cc1,199,354.93
1045,CHEMBL4790897,CCCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC1CCN(c2ccccc2)CC1,5.6,446.64
1046,CHEMBL4745500,COc1cc(/C=N\C2CCN(Cc3ccccc3)C2)cc(OC)c1OC,3502,354.45
1047,CHEMBL4756849,Oc1ccc(CNC2CCN(Cc3ccccc3)C2)c(O)c1,2692,298.39
1048,CHEMBL4752715,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)c(F)c1,127,302.37
1049,CHEMBL5192784,CCCCCCN1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,29300,388.58
1050,CHEMBL5173420,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4ccccc4F)CC3)nc12,2900,412.53
1051,CHEMBL5086584,Nc1nonc1-c1nc2ccccc2n1CC(=O)Nc1ccc(Br)c2ccccc12,32,463.3
1052,CHEMBL5070022,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)N1CCCCC1,6540,412.49
1053,CHEMBL4744490,CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,927,369.44
1054,CHEMBL4798336,C=CC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Cl-],25200,455
1055,CHEMBL4790642,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(CCO)CC3)cc1)C2.[Cl-],6480,458.99
1056,CHEMBL2236848,Nc1ccc(C(=O)/C=C/c2ccccc2Br)cc1,26000,302.17
1057,CHEMBL4796157,COc1cccc2cc[n+](-c3ccccc3Br)cc12.[Br-],89500,395.09
1058,CHEMBL3752232,CCNCc1cccc2[nH]c3cc(Cl)ccc3c12,7900,258.75
1059,CHEMBL5199361,CN1CCN(c2c3c(nc4ccc([N+](=O)[O-])cc24)CCCC3)CC1,166,326.4
1060,CHEMBL3818782,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)NCCC1CCN(Cc2ccccc2)CC1,4230,393.49
1061,CHEMBL4448537,Oc1ccc(NCC(O)CNc2ccc(-c3nc4ccccc4o3)cc2)cc1,2740,375.43
1062,CHEMBL362444,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,4,262.31
1063,CHEMBL4764997,COc1ccc(-c2cc(C(=O)N3CCN(Cc4ccccc4)CC3)c3ccccc3n2)cc1,2400,437.54
1064,CHEMBL4640945,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccccc1C,280,449.5
1065,CHEMBL1186527,OC1CCN2Cc3ccccc3N=C12,2600,188.23
1066,CHEMBL5174183,O=C(CN1CCN(Cc2ccccc2)CC1)Nc1n[nH]c2ncccc12,2806,350.43
1067,CHEMBL5205489,Nc1nn(-c2c3c(nc4ccc([N+](=O)[O-])cc24)CCCC3)c2ncccc12,5217,360.38
1068,CHEMBL4756650,COc1cccc(/C=N\C2CCN(Cc3ccccc3)C2)c1OC,4266,324.42
1069,CHEMBL4764465,Oc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,1935,282.39
1070,CHEMBL4062146,Cc1cc2nc3c(nc2cc1C)C1(C(C#N)=C(N)N2CCNC2=C1[N+](=O)[O-])c1ccccc1-3,7300,437.46
1071,CHEMBL4066908,CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,14600,352.43
1072,CHEMBL4075667,C#CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,3800,332.4
1073,CHEMBL4069776,CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,12900,366.46
1074,CHEMBL3892044,O=C(/C=C/c1cccc(O)c1)NCCC1CCN(Cc2ccccc2)CC1,1020,364.49
1075,CHEMBL5172343,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc([N+](=O)[O-])cc3)cn2)cc1,13100,464.48
1076,CHEMBL5203792,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc([N+](=O)[O-])cc3)cn2)cc1OC,5730,494.5
1077,CHEMBL5182803,O=C(COc1ccc(CCc2ccccc2)cc1)NCC1CCN(Cc2ccccc2)CC1,5080,442.6
1078,CHEMBL5185868,O=C(COc1ccc(Cl)cc1[N+](=O)[O-])NCCN1CCN(Cc2ccccc2)CC1,1410,432.91
1079,CHEMBL4792506,O=C(Nc1ccccc1)OC1CCCN(Cc2ccccc2)C1,460,310.4
